objectID,color,description,hierarchical_categories,price,product_type,showcase_image,tags,taxable,title,units_sold,weight
apparel-sample-data-2298394000,"[""white"", ""black""]","Discover our floral print top featuring a delicate white and black design. This top offers a relaxed fit and a classic round neckline, making it ideal for casual outings or paired with your favorite jeans for a chic look.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91383022_0.jpg,"[""floral"", ""loose fit"", ""elegant""]",true,Floral Print Top,890,0.08
apparel-sample-data-2298390000,"[""black""]","Discover the perfect blend of style and comfort with our black sleeveless top. Featuring a flattering v-neckline and a convenient back zipper, this fitted piece is crafted from stretchy material, ensuring a comfortable fit. Ideal for both casual outings and dressier occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91382448_1.jpg,"[""sleek"", ""fitted"", ""sleeveless""]",true,Black Sleeveless Top,875,0.78
apparel-sample-data-2298384000,"[""white""]","This elegant white blouse features a loose fit and delicate ruffles, complemented by long sleeves and a rounded neckline. The charming front tie adds a playful touch, making it a versatile piece for both casual and formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",65,tops,https://storage.googleapis.com/landingpage-al/91379947_0.jpg,"[""ruffled"", ""long-sleeved"", ""elegant""]",true,Elegant White Ruffled Blouse,875,0.44
apparel-sample-data-2298376000,"[""white"", ""black""]","Discover the charm of our floral print blouse featuring a stylish white and black design. With its elegant v-neckline, long sleeves, and practical front button placket, this top is a perfect choice for both casual outings and office wear.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91378243_0.jpg,"[""floral"", ""v-neck"", ""long sleeves"", ""casual""]",true,Floral Print Blouse,890,0.6
apparel-sample-data-2298372000,"[""black""]","Discover the perfect blend of comfort and style with our black ruffled blouse. This piece features three-quarter length sleeves, a round neckline, and a loose fit that drapes elegantly. Adorned with charming ruffles on the sleeves and a delightful ruffle at the bottom, it’s crafted from a lightweight cotton-linen blend, making it ideal for casual wear.","{""lvl0"": ""tops"", ""lvl1"": ""tops > blouses""}",45,blouses,https://storage.googleapis.com/landingpage-al/91377888_0.jpg,"[""multicolor"", ""ruffle"", ""casual"", ""comfortable""]",true,Black Ruffled Blouse,890,0.94
apparel-sample-data-2298352000,"[""white""]","Discover the charm of our Delphine white silk blouse, designed with a high neck and elegant long sleeves. The distinctive front tie, crafted from a luxurious black fringe material, adds a playful touch. Featuring a ruffled collar and hemline, this sheer silk chiffon piece effortlessly transitions from a casual outing to a sophisticated evening event.","{""lvl0"": ""women's clothing"", ""lvl1"": ""women's clothing > tops""}",95,tops,https://storage.googleapis.com/landingpage-al/91375715_0.jpg,"[""silk"", ""cropped"", ""elegant""]",true,Delphine White Silk Blouse,879,0.38
apparel-sample-data-2298350000,"[""black""]","Step into comfort with our black off-the-shoulder top, designed with charming ruffles on the sleeves and a wide neckline. Crafted from a soft, flowy material, this top offers a relaxed fit that effortlessly combines style and ease for various occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91375332_0.jpg,"[""multicolor"", ""off-shoulder"", ""stylish"", ""casual""]",true,Black Off-the-Shoulder Top,897,0.51
apparel-sample-data-2298349000,"[""pink""]","Introduce a touch of sophistication to your wardrobe with this pink ruffled blouse. Designed with a high neckline and crafted from lightweight fabric, the blouse features delicate ruffles that add a charming contrast, creating a fitted silhouette that's perfect for both casual and dressy occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",55,tops,https://storage.googleapis.com/landingpage-al/91375245_0.jpg,"[""ruffled"", ""sleeveless"", ""lightweight"", ""elegant""]",true,Pink Ruffled Blouse,980,0.11
apparel-sample-data-2298346000,"[""white"", ""yellow""]","Discover a splendid floral print sleeveless top featuring a vibrant yellow design against a crisp white background. This elegantly tailored top showcases a satin finish and is adorned with a charming bow detail at the front, making it an ideal choice for high-waisted bottoms. Experience comfort and style seamlessly combined for any occasion.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91375153_0.jpg,"[""embroidered"", ""floral"", ""satin"", ""summer""]",true,Floral Print Sleeveless Top,890,0.99
apparel-sample-data-2298343000,"[""black"", ""white""]","Discover the charm of our polka dot dress, blending classic black and white patterns in a loose fit design. With a flattering round neckline, this versatile piece features a delightful contrast between the black polka dots on the front and the white dots on the back, making it perfect for any casual occasion.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91374906_0.jpg,"[""polka dot"", ""loose fit"", ""round neckline""]",true,Polka Dot Dress,890,0.1
apparel-sample-data-2298339000,"[""blue"", ""white""]","Discover the charm of our blue and white bohemian top, designed for effortless style. This loose-fitting piece features a flattering v-neckline and long sleeves with cuffs, adorned with delicate white embroidered flowers and striking white stripes on the sleeves, perfect for casual outings or relaxed gatherings.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91374375_0.jpg,"[""bohemian"", ""embroidered"", ""casual""]",true,Blue and White Bohemian Top,980,0.05
apparel-sample-data-2298338000,"[""black"", ""white""]","Discover the charm of our black and white mesh top, featuring a striking sheer fabric with elegant ruffled edges. Designed with a high neckline and long sleeves, this top seamlessly blends sophistication with contemporary style, making it an ideal choice for an evening out.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91374319_0.jpg,"[""multicolor"", ""ruffled"", ""mesh"", ""fashionable""]",true,Black and White Ruffled Mesh Top,890,0.71
apparel-sample-data-2298333000,"[""white""]","Discover the perfect blend of simplicity and elegance with our white blouse. Featuring a high rounded neckline, long sleeves, and a pleated front, this soft matte piece is versatile enough for both casual outings and formal gatherings.","{""lvl0"": ""tops"", ""lvl1"": ""tops > blouses""}",75,blouses,https://storage.googleapis.com/landingpage-al/91372731_0.jpg,"[""elegant"", ""soft"", ""versatile""]",true,Elegant White Blouse,982,0.14
apparel-sample-data-2298332000,"[""black"", ""red"", ""purple""]","Discover a stylish blend of sophistication and flair with our black and red striped shirt, featuring an elegant purple high collar and thin, evenly spaced stripes. Crafted from a comfortable cotton-polyester blend, this versatile piece pairs effortlessly with a range of bottoms, offering a chic addition to your wardrobe.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",65,tops,https://storage.googleapis.com/landingpage-al/91372429_1.jpg,"[""black"", ""striped"", ""fashionable""]",true,Black and Red Striped Shirt,980,0.13
apparel-sample-data-2298329000,"[""blue""]","Discover the luxurious feel of our blue silk top, designed with a round neckline and flowing long sleeves. Its lightweight, shiny fabric ensures comfort while providing a sophisticated silhouette, making it an ideal choice for both casual outings and elegant evenings.","{""lvl0"": ""women's apparel"", ""lvl1"": ""women's apparel > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91371252_0.jpg,"[""silk"", ""elegant"", ""loose fit""]",true,Blue Silk Top,880,0.05
apparel-sample-data-2298327000,"[""black""]","Discover the charm of our Giulia Black Off-the-Shoulder Blouse. Crafted from a stretchy ribbed material, this top features a stylish high neckline and long sleeves that extend past the elbow. The unique ruffled edge adds an eye-catching detail, making it an exquisite addition to any wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91370216_0.jpg,"[""black"", ""off-the-shoulder"", ""ruffled"", ""elegant""]",true,Giulia Black Off-the-Shoulder Blouse,890,0.58
apparel-sample-data-2298317000,"[""black"", ""white""]","Discover the charm of our black and white printed blouse adorned with a delicate floral pattern. This shirt features a classy black collar and stylish black and white sleeves, making it a versatile addition to your wardrobe. Perfect for layering or wearing solo, it's an ideal choice for any occasion.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",55,tops,https://storage.googleapis.com/landingpage-al/91367091_0.jpg,"[""floral"", ""chiffon"", ""elegant""]",true,Floral Print Blouse,875,0.96
apparel-sample-data-2298315000,"[""white"", ""black""]","Discover the perfect blend of style and comfort with our striped loose fit shirt. This classic white and black design features a chic striped pattern and a stylish front pocket, making it a versatile addition to any wardrobe. The long sleeves and relaxed fit ensure all-day comfort, suitable for both casual outings and relaxed office settings.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",49.99,tops,https://storage.googleapis.com/landingpage-al/91366931_0.jpg,"[""striped"", ""casual"", ""versatile""]",true,Striped Loose Fit Shirt,892,0.56
apparel-sample-data-2298314000,"[""black"", ""white"", ""gray""]","Embrace a bohemian vibe with our black and white floral print top. Featuring a stylish button-down collar, long sleeves, and a convenient front pocket, this lightweight top is perfect for casual outings. The delicate floral pattern adds a touch of charm, making it a versatile addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",49.99,tops,https://storage.googleapis.com/landingpage-al/91366345_0.jpg,"[""multicolor"", ""paisley-print"", ""bohemian"", ""casual""]",true,Black and White Floral Print Top,956,0.52
apparel-sample-data-2298305000,"[""black"", ""grey"", ""white""]","Discover the charm of our floral black and grey blouse, designed with a chic black collar. Adorned with delicate floral patterns in gray and white, this piece features striking long bell sleeves for added elegance. It's perfect for capturing attention while maintaining a sophisticated look.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91365234_0.jpg,"[""floral"", ""long sleeve"", ""bell sleeve"", ""sophisticated""]",true,Floral Black and Grey Blouse,894,0.55
apparel-sample-data-2298303000,"[""white""]","Discover our white ruffled blouse, designed with a high collar and charming ruffled front that adds a feminine touch. Crafted from lightweight fabric, this long-sleeve blouse offers a relaxed fit, ensuring comfort and versatility for various occasions.","{""lvl0"": ""women's clothing"", ""lvl1"": ""women's clothing > tops""}",75,blouses,https://storage.googleapis.com/landingpage-al/91364551_0.jpg,"[""lace-trimmed"", ""elegant"", ""versatile""]",true,White Ruffled Blouse,982,0.34
apparel-sample-data-2298297000,"[""light blue"", ""dark blue"", ""white""]","Immerse yourself in a touch of charm with our floral pattern blouse. This exquisite piece features a light blue hue complemented by dark blue trim on the neckline and cuffs. Its long sleeves and high neckline create a sophisticated silhouette, while the loose fit ensures comfort throughout the day. Perfect for casual outings or laid-back office days.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > blouses""}",75,tops,https://storage.googleapis.com/landingpage-al/91363210_0.jpg,"[""floral"", ""multicolor"", ""casual""]",true,Floral Pattern Blouse,890,0.03
apparel-sample-data-2298296000,"[""black"", ""white""]","Discover the charm of our floral print blouse, beautifully crafted with a high neckline and long sleeves. This elegant piece features a sophisticated blend of black, white, and gray patterns, made from luxurious silky material that drapes effortlessly for a relaxed fit.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",85,tops,https://storage.googleapis.com/landingpage-al/91363129_0.jpg,"[""floral"", ""silk"", ""loose fit"", ""elegant""]",true,Floral Print Silk Blouse,942,0.67
